Rank,Player,Weekly Salary,Pos.,Age,Status,Length (Yrs),2018-19 Salary,2019-20 Salary,2020-21 Salary,2021-22 Salary,2022-23 Salary,2023-24 Salary,2024-25 Salary,Club
293,Fábio (http://www.capology.com/soccer/player/fabio/salary-profile/),"$10,396",RB,28,Reserve,3,"$540,589","$540,589","$540,589",$0,$0,$0,$0,Nantes
294,Ghislain Konan (http://www.capology.com/soccer/player/ghislain-konan/salary-profile/),"$10,396",LB,23,Reserve,4,"$540,589","$540,589","$540,589","$540,589",$0,$0,$0,Reims
295,Ismaël Diomandé (http://www.capology.com/soccer/player/ismael-diomande/salary-profile/),"$10,396",DM,26,Reserve,1,"$540,589",$0,$0,$0,$0,$0,$0,Caen
296,Ismaël Traoré (http://www.capology.com/soccer/player/ismael-traore/salary-profile/),"$10,396",CB,32,Starter,2,"$540,589","$540,589",$0,$0,$0,$0,$0,Angers
297,Jeff Reine-Adélaïde (http://www.capology.com/soccer/player/jeff-reine-adelaide/salary-profile/),"$10,396",RW,21,Starter,4,"$540,589","$540,589","$540,589","$540,589",$0,$0,$0,Angers
298,Junior Sambia (http://www.capology.com/soccer/player/junior-sambia/salary-profile/),"$10,396",DM,22,Reserve,1,"$540,589",$0,$0,$0,$0,$0,$0,Montpellier
299,Keagan Dolly (http://www.capology.com/soccer/player/keagan-dolly/salary-profile/),"$10,396",LW,26,Reserve,3,"$540,589","$540,589","$540,589",$0,$0,$0,$0,Montpellier
300,Ludovic Blas (http://www.capology.com/soccer/player/ludovic-blas/salary-profile/),"$10,396",CM,21,Starter,2,"$540,589","$540,589",$0,$0,$0,$0,$0,Guingamp
301,Mehdi Abeid (http://www.capology.com/soccer/player/mehdi-abeid/salary-profile/),"$10,396",CM,26,Starter,1,"$540,589",$0,$0,$0,$0,$0,$0,Dijon
302,Moussa Konaté (http://www.capology.com/soccer/player/moussa-konate/salary-profile/),"$10,396",CF,26,Starter,3,"$540,589","$540,589","$540,589",$0,$0,$0,$0,Amiens
303,Mustapha Diallo (http://www.capology.com/soccer/player/mustapha-diallo/salary-profile/),"$10,396",DM,32,Reserve,2,"$540,589","$540,589",$0,$0,$0,$0,$0,Nîmes
304,Pierre Lees Melou (http://www.capology.com/soccer/player/pierre-lees-melou/salary-profile/),"$10,396",CM,25,Starter,3,"$540,589","$540,589","$540,589",$0,$0,$0,$0,Nice
305,Vincent Manceau (http://www.capology.com/soccer/player/vincent-manceau/salary-profile/),"$10,396",RB,29,Starter,4,"$540,589","$540,589","$540,589","$540,589",$0,$0,$0,Angers
306,Wesley Lautoa (http://www.capology.com/soccer/player/wesley-lautoa/salary-profile/),"$10,396",CB,31,Starter,2,"$540,589","$540,589",$0,$0,$0,$0,$0,Dijon
307,Yannis Salibur (http://www.capology.com/soccer/player/yannis-salibur/salary-profile/),"$10,396",RW,28,Reserve,1,"$540,589",$0,$0,$0,$0,$0,$0,St-Étienne
308,Zaydou Youssouf (http://www.capology.com/soccer/player/zaydou-youssouf/salary-profile/),"$10,331",RW,19,Reserve,2,"$537,197","$537,197",$0,$0,$0,$0,$0,Bordeaux
309,Adrien Thomasson (http://www.capology.com/soccer/player/adrien-thomasson/salary-profile/),"$10,287",AM,25,Starter,3,"$534,935","$534,935","$534,935",$0,$0,$0,$0,Strasbourg
310,Alexis Blin (http://www.capology.com/soccer/player/alexis-blin/salary-profile/),"$10,287",DM,22,Reserve,1,"$534,935",$0,$0,$0,$0,$0,$0,Amiens
311,Emmanuel Imorou (http://www.capology.com/soccer/player/emmanuel-imorou/salary-profile/),"$10,287",LB,30,Reserve,1,"$534,935",$0,$0,$0,$0,$0,$0,Caen
312,Malang Sarr (http://www.capology.com/soccer/player/malang-sarr/salary-profile/),"$10,287",CB,20,Starter,3,"$534,935","$534,935","$534,935",$0,$0,$0,$0,Nice
313,Mouhamadou Dabo (http://www.capology.com/soccer/player/mouhamadou-dabo/salary-profile/),"$10,287",RB,32,Reserve,1,"$534,935",$0,$0,$0,$0,$0,$0,Caen
314,Ibrahim Sangaré (http://www.capology.com/soccer/player/ibrahim-sangare/salary-profile/),"$10,135",DM,21,Starter,3,"$527,018","$527,018","$527,018",$0,$0,$0,$0,Toulouse
315,Willem Geubbels (http://www.capology.com/soccer/player/willem-geubbels/salary-profile/),"$10,091",LW,17,Reserve,5,"$524,756","$524,756","$524,756","$524,756","$524,756",$0,$0,Monaco
316,Jessy Moulin (http://www.capology.com/soccer/player/jessy-moulin/salary-profile/),"$9,722",GK,33,Reserve,4,"$505,530","$505,530","$505,530","$505,530",$0,$0,$0,St-Étienne
317,Jonathan Gradit (http://www.capology.com/soccer/player/jonathan-gradit/salary-profile/),"$9,722",RB,26,Reserve,3,"$505,530","$505,530","$505,530",$0,$0,$0,$0,Caen
318,Anthony Gonçalves (http://www.capology.com/soccer/player/anthony-goncalves/salary-profile/),"$9,700",CM,33,Reserve,2,"$504,399","$504,399",$0,$0,$0,$0,$0,Strasbourg
319,Yannick Cahuzac (http://www.capology.com/soccer/player/yannick-cahuzac/salary-profile/),"$9,613",DM,34,Starter,1,"$499,875",$0,$0,$0,$0,$0,$0,Toulouse
320,Moussa Sylla (http://www.capology.com/soccer/player/moussa-sylla/salary-profile/),"$9,439",CF,19,Reserve,2,"$490,828","$490,828",$0,$0,$0,$0,$0,Monaco
321,Mathías Suárez (http://www.capology.com/soccer/player/mathias-suarez/salary-profile/),"$9,287",RB,22,Reserve,5,"$482,911","$482,911","$482,911","$482,911","$482,911",$0,$0,Montpellier
322,Quentin Cornette (http://www.capology.com/soccer/player/quentin-cornette/salary-profile/),"$9,200",RW,25,Reserve,1,"$478,388",$0,$0,$0,$0,$0,$0,Amiens
323,Samuel Moutoussamy (http://www.capology.com/soccer/player/samuel-moutoussamy/salary-profile/),"$9,200",CM,22,Reserve,4,"$478,388","$478,388","$478,388","$478,388",$0,$0,$0,Nantes
324,Amine Gouiri (http://www.capology.com/soccer/player/amine-gouiri/salary-profile/),"$9,178",CF,19,Reserve,4,"$477,257","$477,257","$477,257","$477,257",$0,$0,$0,Lyon
325,Pierre-Yves Polomat (http://www.capology.com/soccer/player/pierre-yves-polomat/salary-profile/),"$9,178",LB,25,Reserve,1,"$477,257",$0,$0,$0,$0,$0,$0,St-Étienne
326,Casimir Ninga (http://www.capology.com/soccer/player/casimir-ninga/salary-profile/),"$9,113",LW,25,Starter,4,"$473,864","$473,864","$473,864","$473,864",$0,$0,$0,Caen
327,Cédric Yambéré (http://www.capology.com/soccer/player/cedric-yambere/salary-profile/),"$9,113",CB,28,Starter,1,"$473,864",$0,$0,$0,$0,$0,$0,Dijon
328,Damien Le Tallec (http://www.capology.com/soccer/player/damien-le-tallec/salary-profile/),"$9,113",DM,28,Starter,4,"$473,864","$473,864","$473,864","$473,864",$0,$0,$0,Montpellier
329,Ellyes Skhiri (http://www.capology.com/soccer/player/ellyes-skhiri/salary-profile/),"$9,113",DM,23,Starter,2,"$473,864","$473,864",$0,$0,$0,$0,$0,Montpellier
330,Kenny Lala (http://www.capology.com/soccer/player/kenny-lala/salary-profile/),"$9,113",RB,27,Starter,3,"$473,864","$473,864","$473,864",$0,$0,$0,$0,Strasbourg
331,Loïck Landre (http://www.capology.com/soccer/player/loick-landre/salary-profile/),"$9,113",CB,26,Starter,3,"$473,864","$473,864","$473,864",$0,$0,$0,$0,Nîmes
332,Maxime Poundjé (http://www.capology.com/soccer/player/maxime-poundje/salary-profile/),"$9,113",LB,26,Starter,3,"$473,864","$473,864","$473,864",$0,$0,$0,$0,Bordeaux
333,Pablo Martinez (http://www.capology.com/soccer/player/pablo-martinez/salary-profile/),"$9,113",CB,30,Starter,1,"$473,864",$0,$0,$0,$0,$0,$0,Strasbourg
334,Petar Skuletic (http://www.capology.com/soccer/player/petar-skuletic/salary-profile/),"$9,113",CF,28,Reserve,1,"$473,864",$0,$0,$0,$0,$0,$0,Montpellier
335,Edouard Mendy (http://www.capology.com/soccer/player/edouard-mendy/salary-profile/),"$8,982",GK,27,Starter,2,"$467,078","$467,078",$0,$0,$0,$0,$0,Reims
336,Eiji Kawashima (http://www.capology.com/soccer/player/eiji-kawashima/salary-profile/),"$8,895",GK,36,Reserve,1,"$462,554",$0,$0,$0,$0,$0,$0,Strasbourg
337,Johann Carrasso (http://www.capology.com/soccer/player/johann-carrasso/salary-profile/),"$8,830",GK,30,Reserve,1,"$459,162",$0,$0,$0,$0,$0,$0,Reims
338,Nicolas Cozza (http://www.capology.com/soccer/player/nicolas-cozza/salary-profile/),"$8,830",LB,20,Reserve,2,"$459,162","$459,162",$0,$0,$0,$0,$0,Montpellier
339,Nolan Mbemba (http://www.capology.com/soccer/player/nolan-mbemba/salary-profile/),"$8,613",DM,24,Reserve,3,"$447,852","$447,852","$447,852",$0,$0,$0,$0,Reims
340,Josh Maja (http://www.capology.com/soccer/player/josh-maja/salary-profile/),"$8,591",CF,20,Reserve,5,"$446,721","$446,721","$446,721","$446,721","$446,721",$0,$0,Bordeaux
341,Yoann Andreu (http://www.capology.com/soccer/player/yoann-andreu/salary-profile/),"$8,591",LB,29,Reserve,1,"$446,721",$0,$0,$0,$0,$0,$0,Angers
342,Mickaël Le Bihan (http://www.capology.com/soccer/player/mickael-le-bihan/salary-profile/),"$8,482",CF,28,Reserve,1,"$441,067",$0,$0,$0,$0,$0,$0,Nice
343,Jordan Lefort (http://www.capology.com/soccer/player/jordan-lefort/salary-profile/),"$8,460",LB,25,Reserve,1,"$439,936",$0,$0,$0,$0,$0,$0,Amiens
344,Hassane Kamara (http://www.capology.com/soccer/player/hassane-kamara/salary-profile/),"$8,439",LB,25,Reserve,1,"$438,805",$0,$0,$0,$0,$0,$0,Reims
345,Denis Petric (http://www.capology.com/soccer/player/denis-petric/salary-profile/),"$8,417",GK,30,Reserve,1,"$437,674",$0,$0,$0,$0,$0,$0,Guingamp
346,Abdallah Ndour (http://www.capology.com/soccer/player/abdallah-ndour/salary-profile/),"$8,308",LB,25,Reserve,1,"$432,019",$0,$0,$0,$0,$0,$0,Strasbourg
347,Jean-Victor Makengo (http://www.capology.com/soccer/player/jean-victor-makengo/salary-profile/),"$8,243",CM,20,Reserve,4,"$428,626","$428,626","$428,626","$428,626",$0,$0,$0,Nice
348,Souleyman Doumbia (http://www.capology.com/soccer/player/souleyman-doumbia/salary-profile/),"$8,221",LB,22,Reserve,4,"$427,495","$427,495","$427,495","$427,495",$0,$0,$0,Rennes
349,Olivier Kemen (http://www.capology.com/soccer/player/olivier-kemen/salary-profile/),"$8,047",CM,22,Reserve,1,"$418,448",$0,$0,$0,$0,$0,$0,Lyon
350,Rafael Leão (http://www.capology.com/soccer/player/rafael-leao/salary-profile/),"$7,982",CF,19,Starter,5,"$415,055","$415,055","$415,055","$415,055","$415,055",$0,$0,Lille
351,Paul Bernardoni (http://www.capology.com/soccer/player/paul-bernardoni/salary-profile/),"$7,938",GK,21,Starter,1,"$412,793",$0,$0,$0,$0,$0,$0,Nîmes
352,Vukasin Jovanovic (http://www.capology.com/soccer/player/vukasin-jovanovic/salary-profile/),"$7,917",CB,22,Reserve,3,"$411,662","$411,662","$411,662",$0,$0,$0,$0,Bordeaux
353,Gerzino Nyamsi (http://www.capology.com/soccer/player/gerzino-nyamsi/salary-profile/),"$7,895",CB,22,Reserve,2,"$410,531","$410,531",$0,$0,$0,$0,$0,Rennes
354,Kayembe (http://www.capology.com/soccer/player/kayembe/salary-profile/),"$7,895",LM,24,Reserve,3,"$410,531","$410,531","$410,531",$0,$0,$0,$0,Nantes
355,Lebogang Phiri (http://www.capology.com/soccer/player/lebogang-phiri/salary-profile/),"$7,895",DM,24,Reserve,3,"$410,531","$410,531","$410,531",$0,$0,$0,$0,Guingamp
356,Pedro Rebocho (http://www.capology.com/soccer/player/pedro-rebocho/salary-profile/),"$7,895",LB,24,Starter,2,"$410,531","$410,531",$0,$0,$0,$0,$0,Guingamp
357,Stiven Mendoza (http://www.capology.com/soccer/player/stiven-mendoza/salary-profile/),"$7,895",LW,26,Starter,3,"$410,531","$410,531","$410,531",$0,$0,$0,$0,Amiens
358,Yeni N'Gbakoto (http://www.capology.com/soccer/player/yeni-n-gbakoto/salary-profile/),"$7,895",RW,27,Reserve,3,"$410,531","$410,531","$410,531",$0,$0,$0,$0,Guingamp
359,Namakoro Diallo (http://www.capology.com/soccer/player/namakoro-diallo/salary-profile/),"$7,873",LB,23,Reserve,3,"$409,400","$409,400","$409,400",$0,$0,$0,$0,Rennes
360,Alexander Djiku (http://www.capology.com/soccer/player/alexander-djiku/salary-profile/),"$7,808",CB,24,Starter,4,"$406,007","$406,007","$406,007","$406,007",$0,$0,$0,Caen
361,Baissama Sankoh (http://www.capology.com/soccer/player/baissama-sankoh/salary-profile/),"$7,808",DM,27,Reserve,2,"$406,007","$406,007",$0,$0,$0,$0,$0,Caen
362,Brice Samba (http://www.capology.com/soccer/player/brice-samba/salary-profile/),"$7,808",GK,24,Starter,3,"$406,007","$406,007","$406,007",$0,$0,$0,$0,Caen
363,Florent Mollet (http://www.capology.com/soccer/player/florent-mollet/salary-profile/),"$7,808",AM,27,Starter,4,"$406,007","$406,007","$406,007","$406,007",$0,$0,$0,Montpellier
364,Frédéric Guilbert (http://www.capology.com/soccer/player/frederic-guilbert/salary-profile/),"$7,808",RB,24,Starter,3,"$406,007","$406,007","$406,007",$0,$0,$0,$0,Caen
365,Jan Repas (http://www.capology.com/soccer/player/jan-repas/salary-profile/),"$7,808",LW,22,Reserve,3,"$406,007","$406,007","$406,007",$0,$0,$0,$0,Caen
366,Julio Tavarès (http://www.capology.com/soccer/player/julio-tavares/salary-profile/),"$7,808",CF,30,Starter,3,"$406,007","$406,007","$406,007",$0,$0,$0,$0,Dijon
367,Nayef Aguerd (http://www.capology.com/soccer/player/nayef-aguerd/salary-profile/),"$7,808",CB,23,Reserve,3,"$406,007","$406,007","$406,007",$0,$0,$0,$0,Dijon
368,Ruben Aguilar (http://www.capology.com/soccer/player/ruben-aguilar/salary-profile/),"$7,808",RB,25,Starter,2,"$406,007","$406,007",$0,$0,$0,$0,$0,Montpellier
369,Rémi Walter (http://www.capology.com/soccer/player/remi-walter/salary-profile/),"$7,808",CM,23,Reserve,1,"$406,007",$0,$0,$0,$0,$0,$0,Nice
370,Rúnar Alex Rúnarsson (http://www.capology.com/soccer/player/runar-alex-runarsson/salary-profile/),"$7,808",GK,24,Starter,4,"$406,007","$406,007","$406,007","$406,007",$0,$0,$0,Dijon
371,Wesley Saïd (http://www.capology.com/soccer/player/wesley-said/salary-profile/),"$7,808",CF,23,Reserve,3,"$406,007","$406,007","$406,007",$0,$0,$0,$0,Dijon
372,Yacine Bammou (http://www.capology.com/soccer/player/yacine-bammou/salary-profile/),"$7,808",CF,27,Reserve,4,"$406,007","$406,007","$406,007","$406,007",$0,$0,$0,Caen
373,Youssef Aït Bennasser (http://www.capology.com/soccer/player/youssef-ait-bennasser/salary-profile/),"$7,808",CM,22,Starter,1,"$406,007",$0,$0,$0,$0,$0,$0,St-Étienne
374,Jérôme Prior (http://www.capology.com/soccer/player/jerome-prior/salary-profile/),"$7,721",GK,23,Reserve,2,"$401,484","$401,484",$0,$0,$0,$0,$0,Bordeaux
375,Karl-Johan Johnsson (http://www.capology.com/soccer/player/karl-johan-johnsson/salary-profile/),"$7,721",GK,29,Starter,2,"$401,484","$401,484",$0,$0,$0,$0,$0,Guingamp
376,Lucas Lima (http://www.capology.com/soccer/player/lucas-lima/salary-profile/),"$7,721",LB,27,Starter,4,"$401,484","$401,484","$401,484","$401,484",$0,$0,$0,Nantes
377,Stanley N'Soki (http://www.capology.com/soccer/player/stanley-n-soki/salary-profile/),"$7,699",LB,20,Reserve,3,"$400,353","$400,353","$400,353",$0,$0,$0,$0,PSG
378,Marc-Aurèle Caillard (http://www.capology.com/soccer/player/marc-aurele-caillard/salary-profile/),"$7,569",GK,24,Reserve,2,"$393,567","$393,567",$0,$0,$0,$0,$0,Guingamp
379,Denis Bouanga (http://www.capology.com/soccer/player/denis-bouanga/salary-profile/),"$7,547",LM,24,Starter,3,"$392,436","$392,436","$392,436",$0,$0,$0,$0,Nîmes
380,Matthieu Dreyer (http://www.capology.com/soccer/player/matthieu-dreyer/salary-profile/),"$7,525",GK,30,Reserve,2,"$391,305","$391,305",$0,$0,$0,$0,$0,Amiens
381,Sofiane Diop (http://www.capology.com/soccer/player/sofiane-diop/salary-profile/),"$7,525",AM,18,Reserve,5,"$391,305","$391,305","$391,305","$391,305","$391,305",$0,$0,Monaco
382,Arnaud Nordin (http://www.capology.com/soccer/player/arnaud-nordin/salary-profile/),"$7,416",LW,20,Reserve,4,"$385,651","$385,651","$385,651","$385,651",$0,$0,$0,St-Étienne
383,Régis Gurtner (http://www.capology.com/soccer/player/regis-gurtner/salary-profile/),"$7,351",GK,32,Starter,4,"$382,258","$382,258","$382,258","$382,258",$0,$0,$0,Amiens
384,Rémi Oudin (http://www.capology.com/soccer/player/remi-oudin/salary-profile/),"$7,329",RW,22,Starter,3,"$381,127","$381,127","$381,127",$0,$0,$0,$0,Reims
385,Gabriel Magalhães (http://www.capology.com/soccer/player/gabriel-magalhaes/salary-profile/),"$7,308",CB,21,Starter,3,"$379,996","$379,996","$379,996",$0,$0,$0,$0,Lille
386,Rachid Alioui (http://www.capology.com/soccer/player/rachid-alioui/salary-profile/),"$7,286",CF,26,Reserve,1,"$378,865",$0,$0,$0,$0,$0,$0,Nîmes
387,Ibrahim Cissé (http://www.capology.com/soccer/player/ibrahim-cisse/salary-profile/),"$7,221",CB,22,Reserve,3,"$375,472","$375,472","$375,472",$0,$0,$0,$0,Angers
388,Aly Ndom (http://www.capology.com/soccer/player/aly-ndom/salary-profile/),"$7,177",CM,22,Reserve,1,"$373,210",$0,$0,$0,$0,$0,$0,Caen
389,Arnold Bouka Moutou (http://www.capology.com/soccer/player/arnold-bouka-moutou/salary-profile/),"$7,155",LB,30,Reserve,1,"$372,079",$0,$0,$0,$0,$0,$0,Dijon
390,Abdoulaye Diallo (http://www.capology.com/soccer/player/abdoulaye-diallo/salary-profile/),"$7,068",GK,27,Reserve,1,"$367,556",$0,$0,$0,$0,$0,$0,Rennes
391,Elhadji Pape Diaw (http://www.capology.com/soccer/player/elhadji-pape-diaw/salary-profile/),"$7,068",CB,24,Reserve,3,"$367,556","$367,556","$367,556",$0,$0,$0,$0,Angers
392,Jessy Deminguet (http://www.capology.com/soccer/player/jessy-deminguet/salary-profile/),"$6,938",CM,21,Reserve,3,"$360,770","$360,770","$360,770",$0,$0,$0,$0,Caen
393,Maxence Caqueret (http://www.capology.com/soccer/player/maxence-caqueret/salary-profile/),"$6,938",CM,19,Reserve,3,"$360,770","$360,770","$360,770",$0,$0,$0,$0,Lyon
394,Patrick Burner (http://www.capology.com/soccer/player/patrick-burner/salary-profile/),"$6,894",RB,23,Reserve,1,"$358,508",$0,$0,$0,$0,$0,$0,Nice
395,Marc Vidal (http://www.capology.com/soccer/player/marc-vidal/salary-profile/),"$6,720",GK,27,Reserve,1,"$349,460",$0,$0,$0,$0,$0,$0,Toulouse
396,Zacharie Boucher (http://www.capology.com/soccer/player/zacharie-boucher/salary-profile/),"$6,677",GK,27,Reserve,1,"$347,199",$0,$0,$0,$0,$0,$0,Angers
397,Theo Valls (http://www.capology.com/soccer/player/theo-valls/salary-profile/),"$6,633",CM,23,Starter,2,"$344,937","$344,937",$0,$0,$0,$0,$0,Nîmes
398,Mouez Hassen (http://www.capology.com/soccer/player/mouez-hassen/salary-profile/),"$6,590",GK,24,Reserve,1,"$342,675",$0,$0,$0,$0,$0,$0,Nice
399,Adam Jakubech (http://www.capology.com/soccer/player/adam-jakubech/salary-profile/),"$6,568",GK,22,Reserve,4,"$341,544","$341,544","$341,544","$341,544",$0,$0,$0,Lille
400,Adama Mbengue (http://www.capology.com/soccer/player/adama-mbengue/salary-profile/),"$6,568",LB,25,Reserve,3,"$341,544","$341,544","$341,544",$0,$0,$0,$0,Caen
401,Hervé Koffi (http://www.capology.com/soccer/player/herve-koffi/salary-profile/),"$6,568",GK,22,Reserve,4,"$341,544","$341,544","$341,544","$341,544",$0,$0,$0,Lille
402,Toma Basic (http://www.capology.com/soccer/player/toma-basic/salary-profile/),"$6,525",DM,22,Starter,4,"$339,282","$339,282","$339,282","$339,282",$0,$0,$0,Bordeaux
403,Aurélien Tchouaméni (http://www.capology.com/soccer/player/aurelien-tchouameni/salary-profile/),"$6,503",CM,19,Reserve,2,"$338,151","$338,151",$0,$0,$0,$0,$0,Bordeaux
404,Bongani Zungu (http://www.capology.com/soccer/player/bongani-zungu/salary-profile/),"$6,503",CM,26,Reserve,3,"$338,151","$338,151","$338,151",$0,$0,$0,$0,Amiens
405,Boubacar Kamara (http://www.capology.com/soccer/player/boubacar-kamara/salary-profile/),"$6,503",CB,19,Reserve,2,"$338,151","$338,151",$0,$0,$0,$0,$0,Marseille
406,Christophe Hérelle (http://www.capology.com/soccer/player/christophe-herelle/salary-profile/),"$6,503",CB,26,Starter,1,"$338,151",$0,$0,$0,$0,$0,$0,Nice
407,Nuno Da Costa (http://www.capology.com/soccer/player/nuno-da-costa/salary-profile/),"$6,503",CF,28,Starter,3,"$338,151","$338,151","$338,151",$0,$0,$0,$0,Strasbourg
408,Prince Gouano (http://www.capology.com/soccer/player/prince-gouano/salary-profile/),"$6,503",CB,25,Starter,3,"$338,151","$338,151","$338,151",$0,$0,$0,$0,Amiens
409,Téji Savanier (http://www.capology.com/soccer/player/teji-savanier/salary-profile/),"$6,503",CM,27,Starter,4,"$338,151","$338,151","$338,151","$338,151",$0,$0,$0,Nîmes
410,Umut Bozok (http://www.capology.com/soccer/player/umut-bozok/salary-profile/),"$6,503",CF,22,Starter,2,"$338,151","$338,151",$0,$0,$0,$0,$0,Nîmes
411,Frédéric Sammaritano (http://www.capology.com/soccer/player/frederic-sammaritano/salary-profile/),"$6,416",AM,33,Starter,2,"$333,627","$333,627",$0,$0,$0,$0,$0,Dijon
412,Jordan Ikoko (http://www.capology.com/soccer/player/jordan-ikoko/salary-profile/),"$6,416",RB,25,Starter,1,"$333,627",$0,$0,$0,$0,$0,$0,Guingamp
413,Marcus Coco (http://www.capology.com/soccer/player/marcus-coco/salary-profile/),"$6,416",RW,22,Starter,2,"$333,627","$333,627",$0,$0,$0,$0,$0,Guingamp
414,Seydou Sy (http://www.capology.com/soccer/player/seydou-sy/salary-profile/),"$6,372",GK,23,Reserve,2,"$331,365","$331,365",$0,$0,$0,$0,$0,Monaco
415,Anthony Walongwa (http://www.capology.com/soccer/player/anthony-walongwa/salary-profile/),"$6,329",CB,25,Reserve,1,"$329,104",$0,$0,$0,$0,$0,$0,Nantes
416,Loïc Badiashile (http://www.capology.com/soccer/player/loic-badiashile/salary-profile/),"$6,285",GK,21,Reserve,1,"$326,842",$0,$0,$0,$0,$0,$0,Rennes
417,Mehdi Merghem (http://www.capology.com/soccer/player/mehdi-merghem/salary-profile/),"$6,177",AM,21,Reserve,3,"$321,187","$321,187","$321,187",$0,$0,$0,$0,Guingamp
418,Nicolas Janvier (http://www.capology.com/soccer/player/nicolas-janvier/salary-profile/),"$6,046",CM,20,Reserve,3,"$314,401","$314,401","$314,401",$0,$0,$0,$0,Rennes
419,Pierrick Valdivia (http://www.capology.com/soccer/player/pierrick-valdivia/salary-profile/),"$5,981",CM,30,Reserve,2,"$311,009","$311,009",$0,$0,$0,$0,$0,Nîmes
420,Kelvin Amian (http://www.capology.com/soccer/player/kelvin-amian/salary-profile/),"$5,916",RB,21,Reserve,3,"$307,616","$307,616","$307,616",$0,$0,$0,$0,Toulouse
421,Moussa Doumbia (http://www.capology.com/soccer/player/moussa-doumbia/salary-profile/),"$5,850",LW,24,Reserve,4,"$304,223","$304,223","$304,223","$304,223",$0,$0,$0,Reims
422,Tristan Dingomé (http://www.capology.com/soccer/player/tristan-dingome/salary-profile/),"$5,850",CM,28,Starter,1,"$304,223",$0,$0,$0,$0,$0,$0,Reims
423,Yusuf Sari (http://www.capology.com/soccer/player/yusuf-sari/salary-profile/),"$5,763",RW,20,Reserve,1,"$299,699",$0,$0,$0,$0,$0,$0,Marseille
424,Julien Serrano (http://www.capology.com/soccer/player/julien-serrano/salary-profile/),"$5,742",LB,21,Reserve,4,"$298,568","$298,568","$298,568","$298,568",$0,$0,$0,Monaco
425,Anthony Briancon (http://www.capology.com/soccer/player/anthony-briancon/salary-profile/),"$5,720",CB,24,Starter,3,"$297,437","$297,437","$297,437",$0,$0,$0,$0,Nîmes
426,Florian Miguel (http://www.capology.com/soccer/player/florian-miguel/salary-profile/),"$5,720",LB,22,Reserve,1,"$297,437",$0,$0,$0,$0,$0,$0,Nîmes
427,Wilfried Kanga (http://www.capology.com/soccer/player/wilfried-kanga/salary-profile/),"$5,676",CF,21,Reserve,2,"$295,175","$295,175",$0,$0,$0,$0,$0,Angers
428,Kévin Zohi (http://www.capology.com/soccer/player/kevin-zohi/salary-profile/),"$5,655",CF,22,Reserve,3,"$294,044","$294,044","$294,044",$0,$0,$0,$0,Strasbourg
429,Anthony Caci (http://www.capology.com/soccer/player/anthony-caci/salary-profile/),"$5,611",CB,21,Starter,4,"$291,783","$291,783","$291,783","$291,783",$0,$0,$0,Strasbourg
430,Renaud Ripart (http://www.capology.com/soccer/player/renaud-ripart/salary-profile/),"$5,502",LM,26,Reserve,2,"$286,128","$286,128",$0,$0,$0,$0,$0,Nîmes
431,Fodé Ballo-Touré (http://www.capology.com/soccer/player/fode-ballo-toure/salary-profile/),"$5,437",LB,22,Starter,5,"$282,735","$282,735","$282,735","$282,735","$282,735",$0,$0,Monaco
432,Yacine Adli (http://www.capology.com/soccer/player/yacine-adli/salary-profile/),"$5,437",AM,18,Reserve,5,"$282,735","$282,735","$282,735","$282,735","$282,735",$0,$0,Bordeaux
433,Bingourou Kamara (http://www.capology.com/soccer/player/bingourou-kamara/salary-profile/),"$5,198",GK,22,Reserve,3,"$270,295","$270,295","$270,295",$0,$0,$0,$0,Strasbourg
434,Ibrahima Sissoko (http://www.capology.com/soccer/player/ibrahima-sissoko/salary-profile/),"$5,198",DM,21,Starter,4,"$270,295","$270,295","$270,295","$270,295",$0,$0,$0,Strasbourg
435,Mathieu Bodmer (http://www.capology.com/soccer/player/mathieu-bodmer/salary-profile/),"$5,198",DM,36,Starter,2,"$270,295","$270,295",$0,$0,$0,$0,$0,Amiens
436,Paul Reulet (http://www.capology.com/soccer/player/paul-reulet/salary-profile/),"$5,198",GK,25,Reserve,1,"$270,295",$0,$0,$0,$0,$0,$0,Caen
437,Thomas Monconduit (http://www.capology.com/soccer/player/thomas-monconduit/salary-profile/),"$5,198",DM,28,Starter,3,"$270,295","$270,295","$270,295",$0,$0,$0,$0,Amiens
438,Martin Sourzac (http://www.capology.com/soccer/player/martin-sourzac/salary-profile/),"$5,111",GK,27,Reserve,1,"$265,771",$0,$0,$0,$0,$0,$0,Nîmes
439,Axel Disasi (http://www.capology.com/soccer/player/axel-disasi/salary-profile/),"$4,980",CB,21,Reserve,3,"$258,985","$258,985","$258,985",$0,$0,$0,$0,Reims
440,Romain Faivre (http://www.capology.com/soccer/player/romain-faivre/salary-profile/),"$4,980",CM,20,Reserve,3,"$258,985","$258,985","$258,985",$0,$0,$0,$0,Monaco
441,Gautier Lloris (http://www.capology.com/soccer/player/gautier-lloris/salary-profile/),"$4,785",CB,23,Reserve,1,"$248,807",$0,$0,$0,$0,$0,$0,Nice
442,Gaëtan Poussin (http://www.capology.com/soccer/player/gaetan-poussin/salary-profile/),"$4,785",GK,20,Reserve,3,"$248,807","$248,807","$248,807",$0,$0,$0,$0,Bordeaux
