Rank,Player,Weekly Salary,Pos.,Age,Status,Length (Yrs),2018-19 Salary,2019-20 Salary,2020-21 Salary,2021-22 Salary,2022-23 Salary,2023-24 Salary,2024-25 Salary,Club
281,Afriyie Acquah (http://www.capology.com/soccer/player/afriyie-acquah/salary-profile/),"$20,139",CM,27,Reserve,1,"$1,047,250",$0,$0,$0,$0,$0,$0,Empoli
282,Alberto Cerri (http://www.capology.com/soccer/player/alberto-cerri/salary-profile/),"$20,139",CF,22,Reserve,1,"$1,047,250",$0,$0,$0,$0,$0,$0,Cagliari
283,Andrea Masiello (http://www.capology.com/soccer/player/andrea-masiello/salary-profile/),"$20,139",CB,33,Starter,3,"$1,047,250","$1,047,250","$1,047,250",$0,$0,$0,$0,Atalanta
284,Antonino La Gumina (http://www.capology.com/soccer/player/antonino-la-gumina/salary-profile/),"$20,139",CF,23,Reserve,5,"$1,047,250","$1,047,250","$1,047,250","$1,047,250","$1,047,250",$0,$0,Empoli
285,Bryan Dabo (http://www.capology.com/soccer/player/bryan-dabo/salary-profile/),"$20,139",CM,27,Reserve,3,"$1,047,250","$1,047,250","$1,047,250",$0,$0,$0,$0,Fiorentina
286,Camillo Ciano (http://www.capology.com/soccer/player/camillo-ciano/salary-profile/),"$20,139",RW,29,Starter,3,"$1,047,250","$1,047,250","$1,047,250",$0,$0,$0,$0,Frosinone
287,Charalampos Lykogiannis (http://www.capology.com/soccer/player/charalampos-lykogiannis/salary-profile/),"$20,139",LB,25,Reserve,4,"$1,047,250","$1,047,250","$1,047,250","$1,047,250",$0,$0,$0,Cagliari
288,Cristian Molinaro (http://www.capology.com/soccer/player/cristian-molinaro/salary-profile/),"$20,139",LB,35,Reserve,1,"$1,047,250",$0,$0,$0,$0,$0,$0,Frosinone
289,Daniel Ciofani (http://www.capology.com/soccer/player/daniel-ciofani/salary-profile/),"$20,139",CF,33,Reserve,1,"$1,047,250",$0,$0,$0,$0,$0,$0,Frosinone
290,Daniel Fuzato (http://www.capology.com/soccer/player/daniel-fuzato/salary-profile/),"$20,139",GK,21,Reserve,4,"$1,047,250","$1,047,250","$1,047,250","$1,047,250",$0,$0,$0,Roma
291,Daniele Padelli (http://www.capology.com/soccer/player/daniele-padelli/salary-profile/),"$20,139",GK,33,Reserve,1,"$1,047,250",$0,$0,$0,$0,$0,$0,Inter Milan
292,Edoardo Goldaniga (http://www.capology.com/soccer/player/edoardo-goldaniga/salary-profile/),"$20,139",CB,25,Reserve,1,"$1,047,250",$0,$0,$0,$0,$0,$0,Frosinone
293,Federico Ceccherini (http://www.capology.com/soccer/player/federico-ceccherini/salary-profile/),"$20,139",CB,26,Reserve,4,"$1,047,250","$1,047,250","$1,047,250","$1,047,250",$0,$0,$0,Fiorentina
294,Federico Dionisi (http://www.capology.com/soccer/player/federico-dionisi/salary-profile/),"$20,139",CF,31,Reserve,3,"$1,047,250","$1,047,250","$1,047,250",$0,$0,$0,$0,Frosinone
295,Filip Helander (http://www.capology.com/soccer/player/filip-helander/salary-profile/),"$20,139",CB,25,Reserve,4,"$1,047,250","$1,047,250","$1,047,250","$1,047,250",$0,$0,$0,Bologna
296,Francesco Bardi (http://www.capology.com/soccer/player/francesco-bardi/salary-profile/),"$20,139",GK,27,Reserve,4,"$1,047,250","$1,047,250","$1,047,250","$1,047,250",$0,$0,$0,Frosinone
297,Gianluca Pegolo (http://www.capology.com/soccer/player/gianluca-pegolo/salary-profile/),"$20,139",GK,38,Reserve,1,"$1,047,250",$0,$0,$0,$0,$0,$0,Sassuolo
298,Goran Pandev (http://www.capology.com/soccer/player/goran-pandev/salary-profile/),"$20,139",SS,35,Reserve,1,"$1,047,250",$0,$0,$0,$0,$0,$0,Genoa
299,Ignacio Pussetto (http://www.capology.com/soccer/player/ignacio-pussetto/salary-profile/),"$20,139",RW,23,Reserve,5,"$1,047,250","$1,047,250","$1,047,250","$1,047,250","$1,047,250",$0,$0,Udinese
300,Karol Linetty (http://www.capology.com/soccer/player/karol-linetty/salary-profile/),"$20,139",CM,24,Starter,3,"$1,047,250","$1,047,250","$1,047,250",$0,$0,$0,$0,Sampdoria
301,Lorenzo Ariaudo (http://www.capology.com/soccer/player/lorenzo-ariaudo/salary-profile/),"$20,139",CB,29,Reserve,3,"$1,047,250","$1,047,250","$1,047,250",$0,$0,$0,$0,Frosinone
302,Luigi Sepe (http://www.capology.com/soccer/player/luigi-sepe/salary-profile/),"$20,139",GK,27,Starter,1,"$1,047,250",$0,$0,$0,$0,$0,$0,Parma
303,Ola Aina (http://www.capology.com/soccer/player/ola-aina/salary-profile/),"$20,139",RB,22,Starter,1,"$1,047,250",$0,$0,$0,$0,$0,$0,Torino
304,Orestis Karnezis (http://www.capology.com/soccer/player/orestis-karnezis/salary-profile/),"$20,139",GK,33,Reserve,3,"$1,047,250","$1,047,250","$1,047,250",$0,$0,$0,$0,Napoli
305,Rafael Cabral (http://www.capology.com/soccer/player/rafael-cabral/salary-profile/),"$20,139",GK,28,Reserve,1,"$1,047,250",$0,$0,$0,$0,$0,$0,Sampdoria
306,Raman Chibsah (http://www.capology.com/soccer/player/raman-chibsah/salary-profile/),"$20,139",CM,26,Starter,3,"$1,047,250","$1,047,250","$1,047,250",$0,$0,$0,$0,Frosinone
307,Remo Freuler (http://www.capology.com/soccer/player/remo-freuler/salary-profile/),"$20,139",CM,26,Starter,4,"$1,047,250","$1,047,250","$1,047,250","$1,047,250",$0,$0,$0,Atalanta
308,Seko Fofana (http://www.capology.com/soccer/player/seko-fofana/salary-profile/),"$20,139",CM,23,Starter,4,"$1,047,250","$1,047,250","$1,047,250","$1,047,250",$0,$0,$0,Udinese
309,Stefano Sensi (http://www.capology.com/soccer/player/stefano-sensi/salary-profile/),"$20,139",DM,23,Starter,2,"$1,047,250","$1,047,250",$0,$0,$0,$0,$0,Sassuolo
310,Vincent Laurini (http://www.capology.com/soccer/player/vincent-laurini/salary-profile/),"$20,139",RB,29,Starter,2,"$1,047,250","$1,047,250",$0,$0,$0,$0,$0,Fiorentina
311,Ádám Nagy (http://www.capology.com/soccer/player/adam-nagy/salary-profile/),"$20,139",DM,23,Reserve,3,"$1,047,250","$1,047,250","$1,047,250",$0,$0,$0,$0,Bologna
312,Ezequiel Schelotto (http://www.capology.com/soccer/player/ezequiel-schelotto/salary-profile/),"$20,118",RB,29,Reserve,1,"$1,046,120",$0,$0,$0,$0,$0,$0,Chievo Verona
313,Fabrizio Cacciatore (http://www.capology.com/soccer/player/fabrizio-cacciatore/salary-profile/),"$20,118",RB,32,Reserve,1,"$1,046,120",$0,$0,$0,$0,$0,$0,Cagliari
314,Vasco Regini (http://www.capology.com/soccer/player/vasco-regini/salary-profile/),"$20,118",CB,28,Reserve,3,"$1,046,120","$1,046,120","$1,046,120",$0,$0,$0,$0,SPAL
315,Diego Farias (http://www.capology.com/soccer/player/diego-farias/salary-profile/),"$19,683",SS,28,Starter,1,"$1,023,501",$0,$0,$0,$0,$0,$0,Empoli
316,Bartosz Bereszynski (http://www.capology.com/soccer/player/bartosz-bereszynski/salary-profile/),"$18,117",RB,26,Starter,5,"$942,073","$942,073","$942,073","$942,073","$942,073",$0,$0,Sampdoria
317,Bostjan Cesar (http://www.capology.com/soccer/player/bostjan-cesar/salary-profile/),"$18,117",CB,36,Reserve,1,"$942,073",$0,$0,$0,$0,$0,$0,Chievo Verona
318,Davide Biraschi (http://www.capology.com/soccer/player/davide-biraschi/salary-profile/),"$18,117",CB,24,Starter,4,"$942,073","$942,073","$942,073","$942,073",$0,$0,$0,Genoa
319,José Luis Palomino (http://www.capology.com/soccer/player/jose-luis-palomino/salary-profile/),"$18,117",CB,29,Starter,2,"$942,073","$942,073",$0,$0,$0,$0,$0,Atalanta
320,Júnior Tavares (http://www.capology.com/soccer/player/junior-tavares/salary-profile/),"$18,117",LB,22,Reserve,1,"$942,073",$0,$0,$0,$0,$0,$0,Sampdoria
321,Kevin Lasagna (http://www.capology.com/soccer/player/kevin-lasagna/salary-profile/),"$18,117",CF,26,Starter,5,"$942,073","$942,073","$942,073","$942,073","$942,073",$0,$0,Udinese
322,Mitchell Dijks (http://www.capology.com/soccer/player/mitchell-dijks/salary-profile/),"$18,117",LB,26,Starter,5,"$942,073","$942,073","$942,073","$942,073","$942,073",$0,$0,Bologna
323,Nehuén Paz (http://www.capology.com/soccer/player/nehuen-paz/salary-profile/),"$18,117",CB,25,Reserve,3,"$942,073","$942,073","$942,073",$0,$0,$0,$0,Bologna
324,Nicola Rigoni (http://www.capology.com/soccer/player/nicola-rigoni/salary-profile/),"$18,117",CM,28,Starter,1,"$942,073",$0,$0,$0,$0,$0,$0,Chievo Verona
325,Rodrigo de Paul (http://www.capology.com/soccer/player/rodrigo-de-paul/salary-profile/),"$18,117",RW,24,Starter,5,"$942,073","$942,073","$942,073","$942,073","$942,073",$0,$0,Udinese
326,Lucas Piazón (http://www.capology.com/soccer/player/lucas-piazon/salary-profile/),"$17,617",RW,25,Reserve,1,"$916,061",$0,$0,$0,$0,$0,$0,Chievo Verona
327,Marcello Trotta (http://www.capology.com/soccer/player/marcello-trotta/salary-profile/),"$16,420",CF,26,Reserve,3,"$853,860","$853,860","$853,860",$0,$0,$0,$0,Frosinone
328,Alessandro Bastoni (http://www.capology.com/soccer/player/alessandro-bastoni/salary-profile/),"$16,116",CB,19,Starter,1,"$838,027",$0,$0,$0,$0,$0,$0,Parma
329,Alex Ferrari (http://www.capology.com/soccer/player/alex-ferrari/salary-profile/),"$16,116",CB,24,Reserve,1,"$838,027",$0,$0,$0,$0,$0,$0,Sampdoria
330,Bartosz Salamon (http://www.capology.com/soccer/player/bartosz-salamon/salary-profile/),"$16,116",CB,27,Starter,1,"$838,027",$0,$0,$0,$0,$0,$0,Frosinone
331,Darko Lazovic (http://www.capology.com/soccer/player/darko-lazovic/salary-profile/),"$16,116",RM,28,Starter,2,"$838,027","$838,027",$0,$0,$0,$0,$0,Genoa
332,David Hancko (http://www.capology.com/soccer/player/david-hancko/salary-profile/),"$16,116",LB,21,Reserve,5,"$838,027","$838,027","$838,027","$838,027","$838,027",$0,$0,Fiorentina
333,Emiliano Moretti (http://www.capology.com/soccer/player/emiliano-moretti/salary-profile/),"$16,116",CB,37,Starter,1,"$838,027",$0,$0,$0,$0,$0,$0,Torino
334,Erick Pulgar (http://www.capology.com/soccer/player/erick-pulgar/salary-profile/),"$16,116",DM,25,Starter,4,"$838,027","$838,027","$838,027","$838,027",$0,$0,$0,Bologna
335,Fabio Pisacane (http://www.capology.com/soccer/player/fabio-pisacane/salary-profile/),"$16,116",CB,33,Starter,2,"$838,027","$838,027",$0,$0,$0,$0,$0,Cagliari
336,Federico Barba (http://www.capology.com/soccer/player/federico-barba/salary-profile/),"$16,116",CB,25,Starter,4,"$838,027","$838,027","$838,027","$838,027",$0,$0,$0,Chievo Verona
337,Felipe Dal Bello (http://www.capology.com/soccer/player/felipe-dal-bello/salary-profile/),"$16,116",CB,34,Starter,2,"$838,027","$838,027",$0,$0,$0,$0,$0,SPAL
338,Filippo Romagna (http://www.capology.com/soccer/player/filippo-romagna/salary-profile/),"$16,116",CB,21,Starter,4,"$838,027","$838,027","$838,027","$838,027",$0,$0,$0,Cagliari
339,Francesco Vicari (http://www.capology.com/soccer/player/francesco-vicari/salary-profile/),"$16,116",CB,24,Reserve,4,"$838,027","$838,027","$838,027","$838,027",$0,$0,$0,SPAL
340,Jacopo Dezi (http://www.capology.com/soccer/player/jacopo-dezi/salary-profile/),"$16,116",CM,27,Reserve,4,"$838,027","$838,027","$838,027","$838,027",$0,$0,$0,Parma
341,Jeremie Boga (http://www.capology.com/soccer/player/jeremie-boga/salary-profile/),"$16,116",AM,22,Reserve,4,"$838,027","$838,027","$838,027","$838,027",$0,$0,$0,Sassuolo
342,Juan Musso (http://www.capology.com/soccer/player/juan-musso/salary-profile/),"$16,116",GK,24,Starter,5,"$838,027","$838,027","$838,027","$838,027","$838,027",$0,$0,Udinese
343,Lukasz Teodorczyk (http://www.capology.com/soccer/player/lukasz-teodorczyk/salary-profile/),"$16,116",CF,27,Reserve,4,"$838,027","$838,027","$838,027","$838,027",$0,$0,$0,Udinese
344,Manuel Lazzari (http://www.capology.com/soccer/player/manuel-lazzari/salary-profile/),"$16,116",RM,25,Starter,5,"$838,027","$838,027","$838,027","$838,027","$838,027",$0,$0,SPAL
345,Mariusz Stepinski (http://www.capology.com/soccer/player/mariusz-stepinski/salary-profile/),"$16,116",CF,23,Starter,3,"$838,027","$838,027","$838,027",$0,$0,$0,$0,Chievo Verona
346,Mattias Svanberg (http://www.capology.com/soccer/player/mattias-svanberg/salary-profile/),"$16,116",DM,20,Reserve,5,"$838,027","$838,027","$838,027","$838,027","$838,027",$0,$0,Bologna
347,Mauricio Lemos (http://www.capology.com/soccer/player/mauricio-lemos/salary-profile/),"$16,116",CB,23,Reserve,1,"$838,027",$0,$0,$0,$0,$0,$0,Sassuolo
348,Mirco Antenucci (http://www.capology.com/soccer/player/mirco-antenucci/salary-profile/),"$16,116",CF,34,Starter,2,"$838,027","$838,027",$0,$0,$0,$0,$0,SPAL
349,Paolo Faragò (http://www.capology.com/soccer/player/paolo-farago/salary-profile/),"$16,116",RB,26,Starter,4,"$838,027","$838,027","$838,027","$838,027",$0,$0,$0,Cagliari
350,Pasquale Schiattarella (http://www.capology.com/soccer/player/pasquale-schiattarella/salary-profile/),"$16,116",CM,31,Reserve,2,"$838,027","$838,027",$0,$0,$0,$0,$0,SPAL
351,Pierluigi Gollini (http://www.capology.com/soccer/player/pierluigi-gollini/salary-profile/),"$16,116",GK,24,Starter,5,"$838,027","$838,027","$838,027","$838,027","$838,027",$0,$0,Atalanta
352,Rade Krunic (http://www.capology.com/soccer/player/rade-krunic/salary-profile/),"$16,116",CM,25,Starter,3,"$838,027","$838,027","$838,027",$0,$0,$0,$0,Empoli
353,Sasa Lukic (http://www.capology.com/soccer/player/sasa-lukic/salary-profile/),"$16,116",CM,22,Starter,5,"$838,027","$838,027","$838,027","$838,027","$838,027",$0,$0,Torino
354,Sebastiano Luperto (http://www.capology.com/soccer/player/sebastiano-luperto/salary-profile/),"$16,116",CB,22,Reserve,5,"$838,027","$838,027","$838,027","$838,027","$838,027",$0,$0,Napoli
355,Timothy Castagne (http://www.capology.com/soccer/player/timothy-castagne/salary-profile/),"$16,116",RB,23,Starter,2,"$838,027","$838,027",$0,$0,$0,$0,$0,Atalanta
356,Gabriel Brazão (http://www.capology.com/soccer/player/gabriel-brazao/salary-profile/),"$16,094",GK,18,Reserve,5,"$836,896","$836,896","$836,896","$836,896","$836,896",$0,$0,Parma
357,Giuseppe Pezzella (http://www.capology.com/soccer/player/giuseppe-pezzella/salary-profile/),"$16,094",LB,21,Reserve,1,"$836,896",$0,$0,$0,$0,$0,$0,Genoa
358,Luca Pellegrini (http://www.capology.com/soccer/player/luca-pellegrini/salary-profile/),"$16,094",LB,20,Reserve,1,"$836,896",$0,$0,$0,$0,$0,$0,Cagliari
359,Simone Edera (http://www.capology.com/soccer/player/simone-edera/salary-profile/),"$16,094",RW,22,Reserve,1,"$836,896",$0,$0,$0,$0,$0,$0,Bologna
360,Roger Ibañez (http://www.capology.com/soccer/player/roger-ibanez/salary-profile/),"$15,659",CB,20,Reserve,6,"$814,277","$814,277","$814,277","$814,277","$814,277","$814,277",$0,Atalanta
361,Federico Viviani (http://www.capology.com/soccer/player/federico-viviani/salary-profile/),"$14,137",DM,27,Starter,1,"$735,111",$0,$0,$0,$0,$0,$0,Frosinone
362,Lukas Lerager (http://www.capology.com/soccer/player/lukas-lerager/salary-profile/),"$14,137",CM,25,Starter,1,"$735,111",$0,$0,$0,$0,$0,$0,Genoa
363,Lyanco (http://www.capology.com/soccer/player/lyanco/salary-profile/),"$14,137",CB,22,Starter,1,"$735,111",$0,$0,$0,$0,$0,$0,Bologna
364,Angelo da Costa (http://www.capology.com/soccer/player/angelo-da-costa/salary-profile/),"$14,093",GK,35,Reserve,2,"$732,849","$732,849",$0,$0,$0,$0,$0,Bologna
365,Bremer (http://www.capology.com/soccer/player/bremer/salary-profile/),"$14,093",CB,22,Reserve,5,"$732,849","$732,849","$732,849","$732,849","$732,849",$0,$0,Torino
366,Christian Kouamé (http://www.capology.com/soccer/player/christian-kouame/salary-profile/),"$14,093",CF,21,Starter,5,"$732,849","$732,849","$732,849","$732,849","$732,849",$0,$0,Genoa
367,Christian Nörgaard (http://www.capology.com/soccer/player/christian-norgaard/salary-profile/),"$14,093",DM,25,Reserve,4,"$732,849","$732,849","$732,849","$732,849",$0,$0,$0,Fiorentina
368,Claud Adjapong (http://www.capology.com/soccer/player/claud-adjapong/salary-profile/),"$14,093",RB,20,Reserve,5,"$732,849","$732,849","$732,849","$732,849","$732,849",$0,$0,Sassuolo
369,Daniel Bessa (http://www.capology.com/soccer/player/daniel-bessa/salary-profile/),"$14,093",CM,26,Starter,1,"$732,849",$0,$0,$0,$0,$0,$0,Genoa
370,Filippo Costa (http://www.capology.com/soccer/player/filippo-costa/salary-profile/),"$14,093",LM,23,Reserve,3,"$732,849","$732,849","$732,849",$0,$0,$0,$0,SPAL
371,Ismaël Bennacer (http://www.capology.com/soccer/player/ismael-bennacer/salary-profile/),"$14,093",CM,21,Starter,3,"$732,849","$732,849","$732,849",$0,$0,$0,$0,Empoli
372,Jens Stryger Larsen (http://www.capology.com/soccer/player/jens-stryger-larsen/salary-profile/),"$14,093",RB,28,Starter,4,"$732,849","$732,849","$732,849","$732,849",$0,$0,$0,Udinese
373,Luca Mazzitelli (http://www.capology.com/soccer/player/luca-mazzitelli/salary-profile/),"$14,093",CM,23,Reserve,5,"$732,849","$732,849","$732,849","$732,849","$732,849",$0,$0,Genoa
374,Luca Rigoni (http://www.capology.com/soccer/player/luca-rigoni/salary-profile/),"$14,093",CM,34,Reserve,1,"$732,849",$0,$0,$0,$0,$0,$0,Parma
375,Marco D'Alessandro (http://www.capology.com/soccer/player/marco-d-alessandro/salary-profile/),"$14,093",RW,28,Starter,1,"$732,849",$0,$0,$0,$0,$0,$0,Udinese
376,Pol Lirola (http://www.capology.com/soccer/player/pol-lirola/salary-profile/),"$14,093",RB,21,Starter,3,"$732,849","$732,849","$732,849",$0,$0,$0,$0,Sassuolo
377,Rogério (http://www.capology.com/soccer/player/rogerio/salary-profile/),"$14,093",LB,21,Starter,1,"$732,849",$0,$0,$0,$0,$0,$0,Sassuolo
378,Salvador Ichazo (http://www.capology.com/soccer/player/salvador-ichazo/salary-profile/),"$14,093",GK,27,Reserve,1,"$732,849",$0,$0,$0,$0,$0,$0,Torino
379,Samir (http://www.capology.com/soccer/player/samir/salary-profile/),"$14,093",CB,24,Reserve,3,"$732,849","$732,849","$732,849",$0,$0,$0,$0,Udinese
380,Sergio Pellissier (http://www.capology.com/soccer/player/sergio-pellissier/salary-profile/),"$14,093",CF,40,Starter,1,"$732,849",$0,$0,$0,$0,$0,$0,Chievo Verona
381,William Troost-Ekong (http://www.capology.com/soccer/player/william-troost-ekong/salary-profile/),"$14,093",CB,25,Starter,4,"$732,849","$732,849","$732,849","$732,849",$0,$0,$0,Udinese
382,Marcel Büchel (http://www.capology.com/soccer/player/marcel-buchel/salary-profile/),"$12,332",CM,28,Reserve,1,"$641,243",$0,$0,$0,$0,$0,$0,Empoli
383,Antonino Barillà (http://www.capology.com/soccer/player/antonino-barilla/salary-profile/),"$12,092",CM,31,Starter,2,"$628,803","$628,803",$0,$0,$0,$0,$0,Parma
384,Arkadiusz Reca (http://www.capology.com/soccer/player/arkadiusz-reca/salary-profile/),"$12,092",LB,23,Reserve,4,"$628,803","$628,803","$628,803","$628,803",$0,$0,$0,Atalanta
385,Berat Djimsiti (http://www.capology.com/soccer/player/berat-djimsiti/salary-profile/),"$12,092",CB,26,Reserve,1,"$628,803",$0,$0,$0,$0,$0,$0,Atalanta
386,Bruno Jordão (http://www.capology.com/soccer/player/bruno-jordao/salary-profile/),"$12,092",CM,20,Reserve,1,"$628,803",$0,$0,$0,$0,$0,$0,Lazio
387,Carlo Pinsoglio (http://www.capology.com/soccer/player/carlo-pinsoglio/salary-profile/),"$12,092",GK,29,Reserve,1,"$628,803",$0,$0,$0,$0,$0,$0,Juventus
388,Domenico Maietta (http://www.capology.com/soccer/player/domenico-maietta/salary-profile/),"$12,092",CB,36,Reserve,1,"$628,803",$0,$0,$0,$0,$0,$0,Empoli
389,Enrico Brignola (http://www.capology.com/soccer/player/enrico-brignola/salary-profile/),"$12,092",SS,19,Reserve,5,"$628,803","$628,803","$628,803","$628,803","$628,803",$0,$0,Sassuolo
390,Esteban Rolón (http://www.capology.com/soccer/player/esteban-rolon/salary-profile/),"$12,092",DM,24,Reserve,1,"$628,803",$0,$0,$0,$0,$0,$0,Genoa
391,Francesco Zampano (http://www.capology.com/soccer/player/francesco-zampano/salary-profile/),"$12,092",RB,25,Starter,1,"$628,803",$0,$0,$0,$0,$0,$0,Frosinone
392,Giangiacomo Magnani (http://www.capology.com/soccer/player/giangiacomo-magnani/salary-profile/),"$12,092",CB,23,Starter,5,"$628,803","$628,803","$628,803","$628,803","$628,803",$0,$0,Sassuolo
393,Giovanni Di Lorenzo (http://www.capology.com/soccer/player/giovanni-di-lorenzo/salary-profile/),"$12,092",RB,25,Starter,4,"$628,803","$628,803","$628,803","$628,803",$0,$0,$0,Empoli
394,Guido Guerrieri (http://www.capology.com/soccer/player/guido-guerrieri/salary-profile/),"$12,092",GK,23,Reserve,3,"$628,803","$628,803","$628,803",$0,$0,$0,$0,Lazio
395,Hans Hateboer (http://www.capology.com/soccer/player/hans-hateboer/salary-profile/),"$12,092",RB,25,Reserve,2,"$628,803","$628,803",$0,$0,$0,$0,$0,Atalanta
396,Ivan Lakicevic (http://www.capology.com/soccer/player/ivan-lakicevic/salary-profile/),"$12,092",RB,25,Reserve,4,"$628,803","$628,803","$628,803","$628,803",$0,$0,$0,Genoa
397,Kevin Bonifazi (http://www.capology.com/soccer/player/kevin-bonifazi/salary-profile/),"$12,092",CB,22,Starter,1,"$628,803",$0,$0,$0,$0,$0,$0,SPAL
398,Koray Günter (http://www.capology.com/soccer/player/koray-gunter/salary-profile/),"$12,092",CB,24,Reserve,3,"$628,803","$628,803","$628,803",$0,$0,$0,$0,Genoa
399,Leonardo Capezzi (http://www.capology.com/soccer/player/leonardo-capezzi/salary-profile/),"$12,092",DM,24,Reserve,1,"$628,803",$0,$0,$0,$0,$0,$0,Empoli
400,Levan Mchedlidze (http://www.capology.com/soccer/player/levan-mchedlidze/salary-profile/),"$12,092",CF,29,Reserve,1,"$628,803",$0,$0,$0,$0,$0,$0,Empoli
401,Luka Krajnc (http://www.capology.com/soccer/player/luka-krajnc/salary-profile/),"$12,092",CB,24,Starter,4,"$628,803","$628,803","$628,803","$628,803",$0,$0,$0,Frosinone
402,Manuel Pasqual (http://www.capology.com/soccer/player/manuel-pasqual/salary-profile/),"$12,092",LB,37,Starter,1,"$628,803",$0,$0,$0,$0,$0,$0,Empoli
403,Manuel Pucciarelli (http://www.capology.com/soccer/player/manuel-pucciarelli/salary-profile/),"$12,092",SS,27,Reserve,3,"$628,803","$628,803","$628,803",$0,$0,$0,$0,Chievo Verona
404,Marco Capuano (http://www.capology.com/soccer/player/marco-capuano/salary-profile/),"$12,092",CB,27,Starter,3,"$628,803","$628,803","$628,803",$0,$0,$0,$0,Frosinone
405,Matteo Scozzarella (http://www.capology.com/soccer/player/matteo-scozzarella/salary-profile/),"$12,092",CM,30,Starter,1,"$628,803",$0,$0,$0,$0,$0,$0,Parma
406,Mattia Valoti (http://www.capology.com/soccer/player/mattia-valoti/salary-profile/),"$12,092",CM,25,Starter,1,"$628,803",$0,$0,$0,$0,$0,$0,SPAL
407,Nicolas Frey (http://www.capology.com/soccer/player/nicolas-frey/salary-profile/),"$12,092",RB,35,Reserve,1,"$628,803",$0,$0,$0,$0,$0,$0,Chievo Verona
408,Nicolò Brighenti (http://www.capology.com/soccer/player/nicolo-brighenti/salary-profile/),"$12,092",CB,29,Reserve,2,"$628,803","$628,803",$0,$0,$0,$0,$0,Frosinone
409,Pedro Neto (http://www.capology.com/soccer/player/pedro-neto/salary-profile/),"$12,092",RW,19,Reserve,4,"$628,803","$628,803","$628,803","$628,803",$0,$0,$0,Lazio
410,Pedro Pereira (http://www.capology.com/soccer/player/pedro-pereira/salary-profile/),"$12,092",RB,21,Reserve,1,"$628,803",$0,$0,$0,$0,$0,$0,Genoa
411,Rafael de Andrade Bittencourt (http://www.capology.com/soccer/player/rafael-de-andrade-bittencourt/salary-profile/),"$12,092",GK,37,Reserve,1,"$628,803",$0,$0,$0,$0,$0,$0,Cagliari
412,Robin Gosens (http://www.capology.com/soccer/player/robin-gosens/salary-profile/),"$12,092",LB,24,Starter,2,"$628,803","$628,803",$0,$0,$0,$0,$0,Atalanta
413,Sergio Floccari (http://www.capology.com/soccer/player/sergio-floccari/salary-profile/),"$12,092",CF,37,Reserve,1,"$628,803",$0,$0,$0,$0,$0,$0,SPAL
414,Thiago Cionek (http://www.capology.com/soccer/player/thiago-cionek/salary-profile/),"$12,092",CB,32,Starter,2,"$628,803","$628,803",$0,$0,$0,$0,$0,SPAL
415,Cristian Dell'Orco (http://www.capology.com/soccer/player/cristian-dell-orco/salary-profile/),"$12,071",LB,25,Reserve,1,"$627,672",$0,$0,$0,$0,$0,$0,Empoli
416,Marko Pajac (http://www.capology.com/soccer/player/marko-pajac/salary-profile/),"$12,071",LB,25,Reserve,1,"$627,672",$0,$0,$0,$0,$0,$0,Empoli
417,Stefan Simic (http://www.capology.com/soccer/player/stefan-simic/salary-profile/),"$12,071",CB,24,Reserve,1,"$627,672",$0,$0,$0,$0,$0,$0,Frosinone
418,Marko Jankovic (http://www.capology.com/soccer/player/marko-jankovic/salary-profile/),"$11,201",RW,23,Reserve,4,"$582,434","$582,434","$582,434","$582,434",$0,$0,$0,SPAL
419,Merih Demiral (http://www.capology.com/soccer/player/merih-demiral/salary-profile/),"$10,983",CB,21,Reserve,1,"$571,125",$0,$0,$0,$0,$0,$0,Sassuolo
420,Kevin Diks (http://www.capology.com/soccer/player/kevin-diks/salary-profile/),"$10,548",RB,22,Reserve,2,"$548,506","$548,506",$0,$0,$0,$0,$0,Empoli
421,Pa Konate (http://www.capology.com/soccer/player/pa-konate/salary-profile/),"$10,439",LB,24,Reserve,3,"$542,851","$542,851","$542,851",$0,$0,$0,$0,SPAL
422,Abdou Diakhate (http://www.capology.com/soccer/player/abdou-diakhate/salary-profile/),"$10,113",CM,20,Reserve,5,"$525,887","$525,887","$525,887","$525,887","$525,887",$0,$0,Parma
423,Kiril Despodov (http://www.capology.com/soccer/player/kiril-despodov/salary-profile/),"$10,113",RW,22,Reserve,5,"$525,887","$525,887","$525,887","$525,887","$525,887",$0,$0,Cagliari
424,Alfred Gomis (http://www.capology.com/soccer/player/alfred-gomis/salary-profile/),"$10,070",GK,25,Reserve,3,"$523,625","$523,625","$523,625",$0,$0,$0,$0,SPAL
425,Antonin Barak (http://www.capology.com/soccer/player/antonin-barak/salary-profile/),"$10,070",CM,24,Reserve,4,"$523,625","$523,625","$523,625","$523,625",$0,$0,$0,Udinese
426,Antonio Rosati (http://www.capology.com/soccer/player/antonio-rosati/salary-profile/),"$10,070",GK,35,Reserve,1,"$523,625",$0,$0,$0,$0,$0,$0,Torino
427,Frédéric Veseli (http://www.capology.com/soccer/player/frederic-veseli/salary-profile/),"$10,070",CB,26,Starter,3,"$523,625","$523,625","$523,625",$0,$0,$0,$0,Empoli
428,Gianluca Mancini (http://www.capology.com/soccer/player/gianluca-mancini/salary-profile/),"$10,070",CB,22,Reserve,5,"$523,625","$523,625","$523,625","$523,625","$523,625",$0,$0,Atalanta
